mid,uid,content,time,clean_text,tokens,token_str,emo_label_0,emo_label_1,emo_label_2,emo_label_3,emo_label_4,emo_label_5,emo_label_6,emo_label_7
4917543536168663,5339538657,"
法律超话
已婚妇女要记住这三个电话：
1.如果你在经济上有困难，请不起律师，可以拨打12348寻求法律援助。
2.如果你在婚姻中受到伤害，可以打12338，寻求有关部门帮助。
3.如果你遇到了家暴，及时拨打110，并且保管好报警和接警的回执，配合好警察做笔录，这将成为你日后和对方离婚的有力证据。
via律师张大姐  感谢分享[锦鲤附体]
网友讨论~
#年轻人恐婚恐育的真正原因是什么#
，无论如何相关法律知识马住
#黄检普法#
@黄龙检察
传播法治人人学法

L
黄龙检察的微博视频",2023年06月28日 09:53,法律超话 已婚妇女要记住这三个电话 1 如果你在经济上有困难 请不起律师 可以拨打12348寻求法律援助 2 如果你在婚姻中受到伤害 可以打12338 寻求有关部门帮助 3 如果你遇到了家暴 及时拨打110 并且保管好报警和接警的回执 配合好警察做笔录 这将成为你日后和对方离婚的有力证据 via律师张大姐 感谢分享 锦鲤附体 网友讨论 年轻人恐婚恐育的真正原因是什么 无论如何相关法律知识马住 黄检普法 黄龙检察 传播法治人人学法 L 黄龙检察的微博视频,"['法律', '超话', '已婚', '妇女', '记住', '三个', '电话', '如果', '在经济上', '困难', '请不起', '律师', '可以', '拨打', '12348', '寻求', '法律援助', '如果', '婚姻', '受到', '伤害', '可以', '12338', '寻求', '有关', '部门', '帮助', '如果', '遇到', '家暴', '及时', '拨打', '110', '并且', '保管', '报警', '接警', '回执', '配合', '警察', '笔录', '成为', '日后', '对方', '离婚', '有力', '证据', 'via', '律师', '大姐', '感谢', '分享', '锦鲤', '附体', '网友', '讨论', '年轻人', '恐婚', '恐育', '真正', '原因', '什么', '无论如何', '相关', '法律', '知识', '马住', '黄检', '普法', '黄龙', '检察', '传播', '法治', '人人', '学法', '黄龙', '检察', '微博', '视频']",法律 超话 已婚 妇女 记住 三个 电话 如果 在经济上 困难 请不起 律师 可以 拨打 12348 寻求 法律援助 如果 婚姻 受到 伤害 可以 12338 寻求 有关 部门 帮助 如果 遇到 家暴 及时 拨打 110 并且 保管 报警 接警 回执 配合 警察 笔录 成为 日后 对方 离婚 有力 证据 via 律师 大姐 感谢 分享 锦鲤 附体 网友 讨论 年轻人 恐婚 恐育 真正 原因 什么 无论如何 相关 法律 知识 马住 黄检 普法 黄龙 检察 传播 法治 人人 学法 黄龙 检察 微博 视频,0.010070363,0.9582751,0.0045160516,0.0037896992,0.010405306,0.0053096446,0.0045003034,0.0031335328
4917424128001839,6870740155,"父母不稳定的情绪，会深深影响下一代，然后形成恶性循环。所以为了不祸害下一代，不生积福
#年轻人恐婚恐育的真正原因是什么#",2023年06月28日 01:58,父母不稳定的情绪 会深深影响下一代 然后形成恶性循环 所以为了不祸害下一代 不生积福 年轻人恐婚恐育的真正原因是什么,"['父母', '稳定', '情绪', '深深', '影响', '下一代', '然后', '形成', '恶性循环', '所以', '为了', '祸害', '下一代', '恐育', '积福', '年轻人', '恐婚', '恐育', '真正', '原因', '什么']",父母 稳定 情绪 深深 影响 下一代 然后 形成 恶性循环 所以 为了 祸害 下一代 恐育 积福 年轻人 恐婚 恐育 真正 原因 什么,0.021739447,0.01893876,0.0032827135,0.23023282,0.5923286,0.014669485,0.0065201926,0.112288
4917420257706356,1794219940,"#年轻人恐婚恐育的真正原因是什么#
当然是不想死啊！还有为什么",2023年06月28日 01:43,年轻人恐婚恐育的真正原因是什么 当然是不想死啊 还有为什么,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '当然', '不想', '还有', '为什么']",年轻人 恐婚 恐育 真正 原因 什么 当然 不想 还有 为什么,0.38559732,0.15337014,0.037368838,0.09262322,0.04761736,0.10425121,0.05033322,0.12883867
4917404533260519,7322299431,"……
#年轻人恐婚恐育的真正原因是什么#",2023年06月28日 00:41,年轻人恐婚恐育的真正原因是什么,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么']",年轻人 恐婚 恐育 真正 原因 什么,0.7450514,0.10192018,0.007348836,0.004156446,0.05810433,0.032262634,0.04554984,0.0056063407
4917368764236620,7503402836,"#年轻人恐婚恐育的真正原因是什么#
与我而言，我不恐婚。
若是有机会可以遇到对的人，我也希望可以和那个人度过余生。
但我恐育。
不只是因为养孩子的成本，还有我不确定我是否能够教养好一个孩子从小到大，让他/她成为对社会有贡献的人，让他/她的成长路上没有遗憾。",2023年06月27日 22:18,年轻人恐婚恐育的真正原因是什么 与我而言 我不恐婚 若是有机会可以遇到对的人 我也希望可以和那个人度过余生 但我恐育 不只是因为养孩子的成本 还有我不确定我是否能够教养好一个孩子从小到大 让他 她成为对社会有贡献的人 让他 她的成长路上没有遗憾,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '而言', '恐婚', '机会', '可以', '遇到', '希望', '可以', '那个', '度过', '余生', '恐育', '只是', '因为', '孩子', '成本', '还有', '确定', '是否', '能够', '教养', '一个', '孩子', '从小到大', '成为', '社会', '贡献', '成长', '路上', '没有', '遗憾']",年轻人 恐婚 恐育 真正 原因 什么 而言 恐婚 机会 可以 遇到 希望 可以 那个 度过 余生 恐育 只是 因为 孩子 成本 还有 确定 是否 能够 教养 一个 孩子 从小到大 成为 社会 贡献 成长 路上 没有 遗憾,0.67638785,0.043002147,0.008689755,0.0030112234,0.23076203,0.012410805,0.017575027,0.008161168
4917323045540483,5105877750,"#年轻人恐婚恐育的真正原因是什么#
婚姻和生育本身就是个人选择的问题，是很私人的事情，并非是人生的必选项。因为某篇新闻某部电影或社会舆论道听途说、产生被害妄想是很没有必要的事情，个体事件无法代表整体。爱情既不是玄学也不是缘分，爱情是一种科学信仰！马克思说过实践是检验真理的唯一标准，只有用开放、科学、实践的态度去对待两性关系、对待爱情和婚姻，才能实现自我突破，收获幸福人生。",2023年06月27日 19:17,年轻人恐婚恐育的真正原因是什么 婚姻和生育本身就是个人选择的问题 是很私人的事情 并非是人生的必选项 因为某篇新闻某部电影或社会舆论道听途说 产生被害妄想是很没有必要的事情 个体事件无法代表整体 爱情既不是玄学也不是缘分 爱情是一种科学信仰 马克思说过实践是检验真理的唯一标准 只有用开放 科学 实践的态度去对待两性关系 对待爱情和婚姻 才能实现自我突破 收获幸福人生,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '婚姻', '生育', '本身', '就是', '个人', '选择', '问题', '私人', '事情', '并非', '人生', '选项', '因为', '某篇', '新闻', '某部', '电影', '社会舆论', '道听途说', '产生', '被害', '妄想', '没有', '必要', '事情', '个体', '事件', '无法', '代表', '整体', '爱情', '不是', '玄学', '不是', '缘分', '爱情', '一种', '科学', '信仰', '马克思', '实践', '检验', '真理', '唯一标准', '只有', '开放', '科学', '实践', '态度', '对待', '两性关系', '对待', '爱情', '婚姻', '才能', '实现', '自我', '突破', '收获', '幸福', '人生']",年轻人 恐婚 恐育 真正 原因 什么 婚姻 生育 本身 就是 个人 选择 问题 私人 事情 并非 人生 选项 因为 某篇 新闻 某部 电影 社会舆论 道听途说 产生 被害 妄想 没有 必要 事情 个体 事件 无法 代表 整体 爱情 不是 玄学 不是 缘分 爱情 一种 科学 信仰 马克思 实践 检验 真理 唯一标准 只有 开放 科学 实践 态度 对待 两性关系 对待 爱情 婚姻 才能 实现 自我 突破 收获 幸福 人生,0.19668205,0.30341667,0.029637074,0.025585573,0.3428492,0.047346897,0.025904752,0.028577736
4917225713309600,5617563098,"#年轻人恐婚恐育的真正原因是什么#
我看看谁还想结婚？
@水里兑酒",2023年06月27日 12:50,年轻人恐婚恐育的真正原因是什么 我看看谁还想结婚 水里兑酒,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '看看', '婚姻', '水里', '兑酒']",年轻人 恐婚 恐育 真正 原因 什么 看看 婚姻 水里 兑酒,0.07987399,0.06423552,0.012988505,0.4048088,0.18183663,0.068346485,0.021671629,0.16623849
4917189432056201,1680071747,"你问我为什么不结婚？
我害怕男人出轨说谎
我害怕丧偶式带娃
我害怕男人不挣钱
我需要养孩子和男人
我更怕冷暴力分手和断崖式分手
我害怕男人吵架骂我打我
所以我至今不敢结婚生子
谁不想有个家有老公孩子？
但是我的恋爱经历至今让我恐婚恐育
妈妈说没事儿提前经历了这些
以后就不会了，希望吧
#为什么独生子女一定要结婚#
#为什么许多年轻人不想结婚#
#年轻人恐婚恐育的真正原因是什么#",2023年06月27日 10:26,你问我为什么不结婚 我害怕男人出轨说谎 我害怕丧偶式带娃 我害怕男人不挣钱 我需要养孩子和男人 我更怕冷暴力分手和断崖式分手 我害怕男人吵架骂我打我 所以我至今不敢结婚生子 谁不想有个家有老公孩子 但是我的恋爱经历至今让我恐婚恐育 妈妈说没事儿提前经历了这些 以后就不会了 希望吧 为什么独生子女一定要结婚 为什么许多年轻人不想结婚 年轻人恐婚恐育的真正原因是什么,"['为什么', '婚姻', '害怕', '男人', '出轨', '说谎', '害怕', '丧偶', '害怕', '男人', '挣钱', '需要', '孩子', '男人', '冷暴力', '分手', '断崖', '分手', '害怕', '男人', '吵架', '所以', '至今', '不敢', '婚姻', '生子', '不想', '有个', '老公', '孩子', '但是', '恋爱', '经历', '至今', '恐婚', '恐育', '妈妈', '没事儿', '提前', '经历', '这些', '以后', '不会', '希望', '为什么', '独生子女', '一定', '婚姻', '为什么', '许多', '年轻人', '不想', '婚姻', '年轻人', '恐婚', '恐育', '真正', '原因', '什么']",为什么 婚姻 害怕 男人 出轨 说谎 害怕 丧偶 害怕 男人 挣钱 需要 孩子 男人 冷暴力 分手 断崖 分手 害怕 男人 吵架 所以 至今 不敢 婚姻 生子 不想 有个 老公 孩子 但是 恋爱 经历 至今 恐婚 恐育 妈妈 没事儿 提前 经历 这些 以后 不会 希望 为什么 独生子女 一定 婚姻 为什么 许多 年轻人 不想 婚姻 年轻人 恐婚 恐育 真正 原因 什么,0.091861926,0.13275275,0.008199112,0.15863942,0.2938678,0.25211072,0.028129436,0.034438834
4916995236039623,3087934690,"#年轻人恐婚恐育的真正原因是什么#
性价比低，还容易，爬山，看海底星空",2023年06月26日 21:34,年轻人恐婚恐育的真正原因是什么 性价比低 还容易 爬山 看海底星空,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '性价比', '容易', '爬山', '海底', '星空']",年轻人 恐婚 恐育 真正 原因 什么 性价比 容易 爬山 海底 星空,0.53551686,0.124806575,0.021897,0.04421402,0.049314268,0.061776903,0.03387131,0.128603
4916993285953095,7202951666,"已婚妇女要记住这三个电话：
1.如果你在经济上有困难，请不起律师，可以拨打12348寻求法律援助。
2.如果你在婚姻中受到伤害，可以打12338，寻求有关部门帮助。
3.如果你遇到了家暴，及时拨打110，并且保管好报警和接警的回执，配合好警察做笔录，这将成为你日后和对方离婚的有力证据。
via律师张大姐
@法治四川
感谢分享[锦鲤附体]

网友讨论~
#年轻人恐婚恐育的真正原因是什么#
，无论如何相关法律知识马住


法姐讲法超话
#法姐讲法#

L
法治四川的微博视频",2023年06月26日 21:26,已婚妇女要记住这三个电话 1 如果你在经济上有困难 请不起律师 可以拨打12348寻求法律援助 2 如果你在婚姻中受到伤害 可以打12338 寻求有关部门帮助 3 如果你遇到了家暴 及时拨打110 并且保管好报警和接警的回执 配合好警察做笔录 这将成为你日后和对方离婚的有力证据 via律师张大姐 法治四川 感谢分享 锦鲤附体 网友讨论 年轻人恐婚恐育的真正原因是什么 无论如何相关法律知识马住 法姐讲法超话 法姐讲法 L 法治四川的微博视频,"['已婚', '妇女', '记住', '三个', '电话', '如果', '在经济上', '困难', '请不起', '律师', '可以', '拨打', '12348', '寻求', '法律援助', '如果', '婚姻', '受到', '伤害', '可以', '12338', '寻求', '有关', '部门', '帮助', '如果', '遇到', '家暴', '及时', '拨打', '110', '并且', '保管', '报警', '接警', '回执', '配合', '警察', '笔录', '成为', '日后', '对方', '离婚', '有力', '证据', 'via', '律师', '大姐', '法治', '四川', '感谢', '分享', '锦鲤', '附体', '网友', '讨论', '年轻人', '恐婚', '恐育', '真正', '原因', '什么', '无论如何', '相关', '法律', '知识', '马住', '法姐', '讲法', '超话', '法姐', '讲法', '法治', '四川', '微博', '视频']",已婚 妇女 记住 三个 电话 如果 在经济上 困难 请不起 律师 可以 拨打 12348 寻求 法律援助 如果 婚姻 受到 伤害 可以 12338 寻求 有关 部门 帮助 如果 遇到 家暴 及时 拨打 110 并且 保管 报警 接警 回执 配合 警察 笔录 成为 日后 对方 离婚 有力 证据 via 律师 大姐 法治 四川 感谢 分享 锦鲤 附体 网友 讨论 年轻人 恐婚 恐育 真正 原因 什么 无论如何 相关 法律 知识 马住 法姐 讲法 超话 法姐 讲法 法治 四川 微博 视频,0.007955785,0.96980673,0.0034584715,0.0022678087,0.0071370616,0.0040090173,0.0032210161,0.0021440918
4916984687107790,6586249048,"#年轻人恐婚恐育的真正原因是什么#
你没事吧你没事吧，“君子于其所不知盖阙如也”，不了解年轻人可以不发言，自己高高在上享受社会资源福利怎么会理解普通百姓的艰苦，这边建议闭麦。。。",2023年06月26日 20:52,年轻人恐婚恐育的真正原因是什么 你没事吧你没事吧 君子于其所不知盖阙如也 不了解年轻人可以不发言 自己高高在上享受社会资源福利怎么会理解普通百姓的艰苦 这边建议闭麦,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '没事', '没事', '君子', '不知', '阙如', '了解', '年轻人', '可以', '发言', '自己', '高高在上', '享受', '社会', '资源', '福利', '怎么', '理解', '普通百姓', '艰苦', '这边', '建议', '闭麦']",年轻人 恐婚 恐育 真正 原因 什么 没事 没事 君子 不知 阙如 了解 年轻人 可以 发言 自己 高高在上 享受 社会 资源 福利 怎么 理解 普通百姓 艰苦 这边 建议 闭麦,0.019951215,0.772764,0.0077024843,0.089565195,0.017851798,0.018744761,0.006470786,0.06694971
4916970589783021,5461398144,"#年轻人恐婚恐育的真正原因是什么#
让你恐婚恐育的原因估计是见过太多，听过太多，加上自己的父母婚姻状态也是太理想，所以觉得大可不必吧！",2023年06月26日 19:56,年轻人恐婚恐育的真正原因是什么 让你恐婚恐育的原因估计是见过太多 听过太多 加上自己的父母婚姻状态也是太理想 所以觉得大可不必吧,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '恐婚', '恐育', '原因', '估计', '听过', '太多', '加上', '自己', '父母', '婚姻', '状态', '理想', '所以', '觉得', '大可不必']",年轻人 恐婚 恐育 真正 原因 什么 恐婚 恐育 原因 估计 听过 太多 加上 自己 父母 婚姻 状态 理想 所以 觉得 大可不必,0.08259015,0.6905743,0.01153101,0.050638657,0.015997047,0.054861654,0.00862687,0.08518031
4916966207002362,2632958050,"#年轻人恐婚恐育的真正原因是什么#
刚刷到的， 原来这就是年轻人恐婚恐育的根本原因。到底都是谁在制定这些条例啊",2023年06月26日 19:39,年轻人恐婚恐育的真正原因是什么 刚刷到的 原来这就是年轻人恐婚恐育的根本原因 到底都是谁在制定这些条例啊,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '刚刷', '原来', '就是', '年轻人', '恐婚', '恐育', '根本原因', '到底', '制定', '这些', '条例']",年轻人 恐婚 恐育 真正 原因 什么 刚刷 原来 就是 年轻人 恐婚 恐育 根本原因 到底 制定 这些 条例,0.015614852,0.009818998,0.024764914,0.06535667,0.040431548,0.12466174,0.7162912,0.0030600482
4916924147046289,3321890662,"#年轻人恐婚恐育的真正原因是什么#
希望208w们不要再输出你们那些狗屁观点了，没人想听谢谢。",2023年06月26日 16:52,年轻人恐婚恐育的真正原因是什么 希望208w们不要再输出你们那些狗屁观点了 没人想听谢谢,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '希望', '208w', '不要', '输出', '你们', '那些', '狗屁', '观点', '没人', '谢谢']",年轻人 恐婚 恐育 真正 原因 什么 希望 208w 不要 输出 你们 那些 狗屁 观点 没人 谢谢,0.0043760496,0.003236718,0.0015174418,0.2623119,0.003150754,0.0035294397,0.001007629,0.72087
4916912150024826,6055335459,"#年轻人恐婚恐育的真正原因是什么#
这边建议袁弘和张歆艺多生几个孩子，国家生育率靠娱乐圈拯救，反正他们来钱容易不说十个八个，四五个肯定没问题加油哦！",2023年06月26日 16:04,年轻人恐婚恐育的真正原因是什么 这边建议袁弘和张歆艺多生几个孩子 国家生育率靠娱乐圈拯救 反正他们来钱容易不说十个八个 四五个肯定没问题加油哦,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '这边', '建议', '袁弘', '张歆', '艺多生', '几个', '孩子', '国家', '生育率', '娱乐圈', '拯救', '反正', '他们', '容易', '不说', '十个', '八个', '四五个', '肯定', '问题', '加油']",年轻人 恐婚 恐育 真正 原因 什么 这边 建议 袁弘 张歆 艺多生 几个 孩子 国家 生育率 娱乐圈 拯救 反正 他们 容易 不说 十个 八个 四五个 肯定 问题 加油,0.03837925,0.9168653,0.026165895,0.002614681,0.0018652711,0.0042789527,0.0056246864,0.004206034
4916906211675048,2885334362,"#年轻人恐婚恐育的真正原因是什么#
啥也不是，讲的一堆废话，真的了解国情吗？戏子就是戏子",2023年06月26日 15:40,年轻人恐婚恐育的真正原因是什么 啥也不是 讲的一堆废话 真的了解国情吗 戏子就是戏子,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '不是', '一堆', '废话', '真的', '了解', '国情', '戏子', '就是', '戏子']",年轻人 恐婚 恐育 真正 原因 什么 不是 一堆 废话 真的 了解 国情 戏子 就是 戏子,0.041075878,0.020064631,0.008319181,0.47141805,0.023831991,0.022986246,0.008794832,0.4035092
4916902276629422,5575681225,"#年轻人恐婚恐育的真正原因是什么#
如今越来越多的年轻人恐婚恐育，
@袁弘
和
@张歆艺
表示非常理解，结婚后要多一个中心或以对方为中心，幸福的婚姻要双方相互迁就。
你认为年轻人恐婚恐育的真正原因是什么呢？
#中国婚礼#

L
湖南卫视中国婚礼的微博视频",2023年06月26日 15:25,年轻人恐婚恐育的真正原因是什么 如今越来越多的年轻人恐婚恐育 袁弘 和 张歆艺 表示非常理解 结婚后要多一个中心或以对方为中心 幸福的婚姻要双方相互迁就 你认为年轻人恐婚恐育的真正原因是什么呢 中国婚礼 L 湖南卫视中国婚礼的微博视频,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '如今', '越来越', '年轻人', '恐婚', '恐育', '袁弘', '张歆艺', '表示', '非常', '理解', '婚姻', '后要', '一个', '中心', '对方', '中心', '幸福', '婚姻', '双方', '相互', '迁就', '认为', '年轻人', '恐婚', '恐育', '真正', '原因', '什么', '中国', '婚礼', '湖南卫视', '中国', '婚礼', '微博', '视频']",年轻人 恐婚 恐育 真正 原因 什么 如今 越来越 年轻人 恐婚 恐育 袁弘 张歆艺 表示 非常 理解 婚姻 后要 一个 中心 对方 中心 幸福 婚姻 双方 相互 迁就 认为 年轻人 恐婚 恐育 真正 原因 什么 中国 婚礼 湖南卫视 中国 婚礼 微博 视频,0.014567059,0.12387489,0.006386742,0.020759366,0.035761856,0.7516148,0.043627784,0.003407528
4916901460051781,1650458690,"#年轻人恐婚恐育的真正原因是什么#
？听君一席话，如同一席话，一句也没说到点上
独生子女吃你家大米啦",2023年06月26日 15:22,年轻人恐婚恐育的真正原因是什么 听君一席话 如同一席话 一句也没说到点上 独生子女吃你家大米啦,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '听君', '一席话', '如同', '一席话', '一句', '没说到', '点上', '独生子女', '你家', '大米']",年轻人 恐婚 恐育 真正 原因 什么 听君 一席话 如同 一席话 一句 没说到 点上 独生子女 你家 大米,0.21663278,0.3001098,0.012994844,0.04691225,0.31096366,0.048094183,0.029868014,0.034424495
4916900330474388,7811036863,"【
#你觉得年轻人不想结婚的原因是什么#
】
#年轻人恐婚恐育的真正原因是什么#
民政部最近公布的数据，2022年，中国结婚登记683.3万对，较上一年减少80.3万对，这是民政部自1986年开始公布结婚登记数据以来的历史新低。如同一条抛物线，自2013年达到1346.93万对的顶峰后，中国结婚登记量连续9年下降，终于在2022年跌破700万对。
你觉得年轻人不想结婚的原因是什么",2023年06月26日 15:17,你觉得年轻人不想结婚的原因是什么 年轻人恐婚恐育的真正原因是什么 民政部最近公布的数据 2022年 中国结婚登记683 3万对 较上一年减少80 3万对 这是民政部自1986年开始公布结婚登记数据以来的历史新低 如同一条抛物线 自2013年达到1346 93万对的顶峰后 中国结婚登记量连续9年下降 终于在2022年跌破700万对 你觉得年轻人不想结婚的原因是什么,"['觉得', '年轻人', '不想', '婚姻', '原因', '什么', '年轻人', '恐婚', '恐育', '真正', '原因', '什么', '民政部', '最近', '公布', '数据', '2022', '中国', '结婚登记', '683', '万对', '上一年', '减少', '80', '万对', '这是', '民政部', '1986', '开始', '公布', '结婚登记', '数据', '以来', '历史', '新低', '如同', '一条', '抛物线', '2013', '达到', '1346', '93', '万对', '顶峰', '中国', '结婚登记', '连续', '下降', '终于', '2022', '跌破', '700', '万对', '觉得', '年轻人', '不想', '婚姻', '原因', '什么']",觉得 年轻人 不想 婚姻 原因 什么 年轻人 恐婚 恐育 真正 原因 什么 民政部 最近 公布 数据 2022 中国 结婚登记 683 万对 上一年 减少 80 万对 这是 民政部 1986 开始 公布 结婚登记 数据 以来 历史 新低 如同 一条 抛物线 2013 达到 1346 93 万对 顶峰 中国 结婚登记 连续 下降 终于 2022 跌破 700 万对 觉得 年轻人 不想 婚姻 原因 什么,0.10968217,0.24667968,0.016772367,0.016029192,0.2973625,0.22261755,0.08559951,0.005257028
4916891888387443,5640225661,"#年轻人恐婚恐育的真正原因是什么#
处理不好家庭关系和看不到未来的希望，在教育医疗养老和私有财产都没有相对安全状态的前提下，活着成为了最大的使命。
年轻人不愿意结婚不愿意生孩子我表示尊重理解，别说都不愿意那人类绝种怎么办？
那绝种就该绝种，不能用宏大的扯淡的口号绑架每一个个体，尊重每一个个体的选择每一个个体的幸福，这就是地球上的目的就是人类的目的。至于地球存不存在人类存不存在，在个体的幸福面前毫无意义。",2023年06月26日 14:44,年轻人恐婚恐育的真正原因是什么 处理不好家庭关系和看不到未来的希望 在教育医疗养老和私有财产都没有相对安全状态的前提下 活着成为了最大的使命 年轻人不愿意结婚不愿意生孩子我表示尊重理解 别说都不愿意那人类绝种怎么办 那绝种就该绝种 不能用宏大的扯淡的口号绑架每一个个体 尊重每一个个体的选择每一个个体的幸福 这就是地球上的目的就是人类的目的 至于地球存不存在人类存不存在 在个体的幸福面前毫无意义,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '处理', '不好', '家庭', '关系', '看不到', '未来', '希望', '教育', '医疗', '养老', '私有财产', '没有', '相对', '安全', '状态', '前提', '活着', '成为', '最大', '使命', '年轻人', '愿意', '婚姻', '愿意', '孩子', '表示', '尊重', '理解', '别说', '愿意', '人类', '绝种', '怎么办', '绝种', '绝种', '不能', '宏大', '扯淡', '口号', '绑架', '一个', '个体', '尊重', '一个', '个体', '选择', '一个', '个体', '幸福', '就是', '地球', '目的', '就是', '人类', '目的', '至于', '地球', '存在', '人类', '存在', '个体', '幸福', '面前', '毫无意义']",年轻人 恐婚 恐育 真正 原因 什么 处理 不好 家庭 关系 看不到 未来 希望 教育 医疗 养老 私有财产 没有 相对 安全 状态 前提 活着 成为 最大 使命 年轻人 愿意 婚姻 愿意 孩子 表示 尊重 理解 别说 愿意 人类 绝种 怎么办 绝种 绝种 不能 宏大 扯淡 口号 绑架 一个 个体 尊重 一个 个体 选择 一个 个体 幸福 就是 地球 目的 就是 人类 目的 至于 地球 存在 人类 存在 个体 幸福 面前 毫无意义,0.019791046,0.023076242,0.0046321955,0.4754262,0.03475683,0.015395841,0.0044220807,0.42249966
4916890721324568,3841206585,"#为什么许多年轻人不想结婚#
#为什么许多年轻人不想结婚#
民政部最近公布的数据，2022年，中国结婚登记683.3万对，较上一年减少80.3万对，这是民政部自1986年开始公布结婚登记数据以来的历史新低。如同一条抛物线，自2013年达到1346.93万对的顶峰后，中国结婚登记量连续9年下降，终于在2022年跌破700万对。你认为
#年轻人恐婚恐育的真正原因是什么#
？ 为什么年轻人结婚意愿降低了？",2023年06月26日 14:39,为什么许多年轻人不想结婚 为什么许多年轻人不想结婚 民政部最近公布的数据 2022年 中国结婚登记683 3万对 较上一年减少80 3万对 这是民政部自1986年开始公布结婚登记数据以来的历史新低 如同一条抛物线 自2013年达到1346 93万对的顶峰后 中国结婚登记量连续9年下降 终于在2022年跌破700万对 你认为 年轻人恐婚恐育的真正原因是什么 为什么年轻人结婚意愿降低了,"['为什么', '许多', '年轻人', '不想', '婚姻', '为什么', '许多', '年轻人', '不想', '婚姻', '民政部', '最近', '公布', '数据', '2022', '中国', '结婚登记', '683', '万对', '上一年', '减少', '80', '万对', '这是', '民政部', '1986', '开始', '公布', '结婚登记', '数据', '以来', '历史', '新低', '如同', '一条', '抛物线', '2013', '达到', '1346', '93', '万对', '顶峰', '中国', '结婚登记', '连续', '下降', '终于', '2022', '跌破', '700', '万对', '认为', '年轻人', '恐婚', '恐育', '真正', '原因', '什么', '为什么', '年轻人', '婚姻', '意愿', '降低']",为什么 许多 年轻人 不想 婚姻 为什么 许多 年轻人 不想 婚姻 民政部 最近 公布 数据 2022 中国 结婚登记 683 万对 上一年 减少 80 万对 这是 民政部 1986 开始 公布 结婚登记 数据 以来 历史 新低 如同 一条 抛物线 2013 达到 1346 93 万对 顶峰 中国 结婚登记 连续 下降 终于 2022 跌破 700 万对 认为 年轻人 恐婚 恐育 真正 原因 什么 为什么 年轻人 婚姻 意愿 降低,0.41376957,0.18530115,0.008956015,0.008287961,0.27393365,0.058250144,0.038749114,0.0127523765
4916888498341870,7289324747,"#年轻人恐婚恐育的真正原因是什么#
不自由",2023年06月26日 14:30,年轻人恐婚恐育的真正原因是什么 不自由,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '自由']",年轻人 恐婚 恐育 真正 原因 什么 自由,0.7556851,0.028683411,0.004848985,0.003127553,0.17080186,0.0068518706,0.02360305,0.006398159
4916885256930155,1958132051,"【调查 | 你会因为什么而决定结婚？】近日，
#年轻人恐婚恐育的真正原因是什么#
引发讨论。做个调查，你会因为什么而决定结婚？顺便在评论区说说，你觉得
#为什么许多年轻人不想结婚#
？

你会因为什么而决定结婚？",2023年06月26日 14:17,调查 你会因为什么而决定结婚 近日 年轻人恐婚恐育的真正原因是什么 引发讨论 做个调查 你会因为什么而决定结婚 顺便在评论区说说 你觉得 为什么许多年轻人不想结婚 你会因为什么而决定结婚,"['调查', '因为', '什么', '决定', '婚姻', '近日', '年轻人', '恐婚', '恐育', '真正', '原因', '什么', '引发', '讨论', '做个', '调查', '因为', '什么', '决定', '婚姻', '顺便', '评论', '觉得', '为什么', '许多', '年轻人', '不想', '婚姻', '因为', '什么', '决定', '婚姻']",调查 因为 什么 决定 婚姻 近日 年轻人 恐婚 恐育 真正 原因 什么 引发 讨论 做个 调查 因为 什么 决定 婚姻 顺便 评论 觉得 为什么 许多 年轻人 不想 婚姻 因为 什么 决定 婚姻,0.15396717,0.15309356,0.032738846,0.005840904,0.005791859,0.5142129,0.13109468,0.0032601056
4916877485412189,5911225126,"#年轻人恐婚恐育的真正原因是什么#
何不食肉糜？",2023年06月26日 13:46,年轻人恐婚恐育的真正原因是什么 何不食肉糜,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '何不', '肉糜']",年轻人 恐婚 恐育 真正 原因 什么 何不 肉糜,0.25166678,0.5614114,0.014920749,0.030058296,0.03846333,0.041480586,0.030935174,0.031063635
